fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,target
8.149827393291144,0.28,0.35,15.4,0.042,68.66017920605444,195.0,0.9978,3.23,0.4534880045305304,9.6,6
7.337440063334054,0.32,0.12,5.9,0.041,42.58347954192304,190.0,0.9944,3.16,0.9630179592365112,10.0,5
8.778841114871605,0.29,0.26,1.6,0.044,15.029656138432896,87.0,0.9923,3.08,0.3508103645225172,10.5,6
7.943730797555976,0.24,0.29,1.0,0.038,22.39621701234845,122.0,0.9906,3.3,0.4974084529563823,11.5,5
12.107884685985438,0.36,0.45,1.6,0.042,13.742419625497181,124.0,0.9944,2.93,0.4044448409100395,10.8,5
7.948286291955124,0.3,0.16,7.5,0.05,68.84729635337558,191.0,0.9959,3.17,0.6758036726250527,9.0,5
7.947461113036305,0.55,0.26,9.6,0.027,25.079559546389593,104.0,0.9924,3.22,0.9194269881175875,13.1,6
8.352988253913033,0.25,0.31,1.5,0.035,40.14954342528835,127.0,0.9921,3.41,0.5104212596959723,11.3,6
6.518621038389797,0.4,0.25,3.9,0.031,56.28381812519933,130.0,0.99072,3.31,0.8684408045034828,11.75,7
7.796015256095075,0.17,0.32,4.2,0.04,46.58722962536267,117.0,0.99182,3.24,0.4478333505666618,11.3,6
9.148538826054802,0.39,0.37,1.1,0.043,44.90796091949326,113.0,0.991,3.39,0.2968806167509911,12.7,8
8.367420622864575,0.21,0.4,6.3,0.032,49.96013616099848,121.0,0.99214,3.18,0.7138635033865153,12.0,7
8.184099324176767,0.35,0.35,6.0,0.063,38.74391359125253,150.0,0.99537,3.1,0.410840128058605,9.4,6
9.333552326466677,0.19,0.38,10.6,0.06,59.85812495414086,174.0,0.9962,3.13,0.38849903569891575,10.5,6
8.71700114600054,0.18,0.33,1.0,0.054,30.104249161733943,164.0,0.9926,3.42,0.5857653427060722,10.5,5
8.844863687955982,0.39,0.3,9.9,0.037,36.34035324906259,124.0,0.99414,3.07,0.3826006150303988,10.9,6
9.873408215499776,0.14,0.45,1.8,0.05,21.251900033106214,114.0,0.9948,3.33,0.5631272413941779,10.7,7
9.46660103197911,0.32,0.49,1.7,0.031,54.94655835463265,109.0,0.9906,3.07,0.43447181127451107,12.5,6
7.677773111634611,0.3,0.26,13.4,0.046,71.10049461291857,206.0,0.99775,3.17,0.5537383185133047,9.5,6
9.5938012991352,0.28,0.33,6.7,0.037,39.92107416713021,155.0,0.9951,3.39,0.6521254744247811,10.7,7
8.769367200069427,0.21,0.28,2.7,0.034,28.824371128377123,111.0,0.99405,3.35,0.8030146398782015,10.2,4
9.644149627900418,0.28,0.31,2.1,0.046,34.97878385782884,208.0,0.99434,3.23,0.9162007704271211,9.8,5
9.532941710599411,0.31,0.23,2.0,0.069,36.20731312059603,134.0,0.99382,3.11,0.8532372770292164,9.8,5
9.825750960916633,0.44,0.26,4.45,0.033,28.80014483315248,100.0,0.99117,3.17,0.6418289307858422,12.7,6
7.461520446582694,0.2,0.38,1.3,0.034,46.365818665293205,104.0,0.98865,3.11,0.5511262681580182,12.7,6
5.778863215089838,0.445,0.0,1.4,0.053,13.775711687005629,178.0,0.99426,3.79,0.7034177115922581,10.2,5
8.03587830519581,0.29,0.32,3.0,0.036,47.531451289586315,93.0,0.9906,3.16,0.6679280875532914,12.0,6
9.156963267591747,0.26,0.33,17.85,0.049,52.01218621335498,195.0,1.0,3.06,0.5701123458701527,9.1,7
8.423500129152323,0.24,0.3,3.85,0.042,131.2675553293955,179.0,0.99189,3.04,0.5659714782547,11.3,8
9.328217781716774,0.27,0.31,17.7,0.051,41.21907114535554,173.0,0.999,3.09,0.8807261056335642,10.2,5
7.9195275427581615,0.26,0.21,7.1,0.04,43.8173125502774,162.0,0.9956,3.39,0.7283216563013147,9.9,6
8.133507903198,0.3,0.28,11.45,0.041,36.224336981730744,109.0,0.99418,2.98,0.5958516680009174,10.9,6
7.729708253698956,0.28,0.41,5.0,0.043,62.46321742758673,188.0,0.99318,3.23,0.9306061461842727,10.8,6
7.522035182927355,0.32,0.32,4.8,0.041,50.127373362013955,186.0,0.99235,3.22,0.7316186936421056,11.0,6
7.406986643625997,0.26,0.24,9.2,0.044,68.72080473291744,152.0,0.9961,3.31,0.4626007026292431,9.4,5
8.131863704842772,0.32,0.45,7.7,0.022,38.48448239524365,97.0,0.99134,3.2,0.8020395636298334,12.7,7
7.436076943871987,0.35,0.46,0.9,0.033,11.284551794388877,65.0,0.98934,3.24,0.5317409295034135,12.1,4
8.535911038805795,0.2,0.34,1.9,0.043,31.210448354841972,136.0,0.9935,3.31,0.7270530208680288,10.1,4
9.789779836867842,0.27,0.27,1.7,0.034,31.221086314353006,122.0,0.99088,2.97,0.75433646329483,11.9,6
10.478723369288888,0.25,0.27,4.7,0.031,38.79529363265335,92.0,0.9922,3.01,0.4525823163735286,12.0,6
9.593274360834558,0.36,0.49,11.3,0.046,108.73339390916489,221.0,0.9984,3.01,0.5782997127249764,9.2,5
6.276672118064424,0.24,0.45,3.8,0.027,26.271493883009477,128.0,0.992,3.55,0.6719526126967962,11.2,8
9.29881048177193,0.33,0.44,7.6,0.05,49.79776850668043,227.0,0.99679,3.12,0.5580373061562443,9.0,5
9.663193609332478,0.39,0.26,9.9,0.059,41.15569431915328,181.0,0.9955,3.04,0.42278637561263777,10.9,6
8.448759478537589,0.18,0.35,5.4,0.054,66.39039587386593,143.0,0.99287,3.1,0.5693290551636776,11.0,7
9.28520123584556,0.26,0.26,18.35,0.084,41.248144919548835,139.0,1.0011,3.17,0.5922496914875991,8.8,5
8.269586465964203,0.33,0.38,2.5,0.047,37.332649537800975,148.0,0.98964,3.17,0.4429278412481527,12.7,6
8.751631560168578,0.24,0.35,1.0,0.032,52.39274681655643,104.0,0.98988,3.16,0.3803840291804664,11.7,7
10.329037852504285,0.23,0.29,1.8,0.047,58.65074138205968,187.0,0.9933,3.13,0.6787517126973143,10.2,6
9.255052685859601,0.13,0.27,4.6,0.08,42.51023476825497,172.0,0.9938,3.23,0.46229508753651444,11.1,7
9.01634054740224,0.34,0.28,10.4,0.108,53.7067390719452,187.0,0.99738,2.96,0.6745205757908044,9.4,5
10.130437622914478,0.61,0.45,5.4,0.03,18.684081769756354,118.0,0.9954,3.14,0.37834450311730805,9.6,5
9.102935724988424,0.26,0.31,1.6,0.04,48.75039373044314,173.0,0.9918,3.19,0.4049368322158652,11.4,6
8.675775198643379,0.36,0.25,5.7,0.015,17.547775409943352,73.0,0.98963,2.82,0.6408118474035981,13.2,6
7.94964958381127,0.37,0.49,13.3,0.045,66.22409713552611,243.0,0.9982,3.14,0.7181563136882091,8.5,6
8.24053762073507,0.24,0.24,8.6,0.034,31.19252907923866,135.0,0.99582,3.33,0.6835601898466026,10.3,6
8.236584435790773,0.56,0.22,8.9,0.034,33.70785017796601,133.0,0.99675,3.2,0.4474510293982259,9.1,5
9.79121091610203,0.3,0.36,4.6,0.024,25.033982096418665,198.0,0.99222,3.06,0.724200576113151,11.9,6
8.555730429378048,0.57,0.29,2.2,0.04,18.749261985005543,77.0,0.9938,3.32,0.9609853964754996,10.2,5
7.736585482373354,0.28,0.22,7.3,0.041,32.57672968387064,157.0,0.9957,3.44,0.8340034609205739,9.8,7
8.040346891810792,0.5,0.16,12.9,0.042,32.38502074225057,138.0,0.9974,3.28,0.383071938743865,9.0,5
7.945064014506456,0.24,0.25,20.2,0.083,43.672466389404306,157.0,0.99976,3.17,0.5560795952914966,9.1,5
11.63147798255965,0.18,0.49,1.5,0.041,48.827314085588924,130.0,0.9945,3.04,0.47228040142439565,9.8,7
8.943448871178235,0.14,0.35,1.2,0.036,18.66981721566503,73.0,0.9938,3.46,0.5243185036412009,9.9,5
10.869718648462243,0.16,0.38,3.4,0.04,51.38840157189327,143.0,0.9932,2.95,0.571287041766779,10.2,6
6.102393290822828,0.235,0.27,11.75,0.03,42.64052053058782,118.0,0.9954,3.07,0.7538880002051845,9.4,6
8.586959274258916,0.3,0.33,4.1,0.035,32.63923257534919,155.0,0.9925,3.25,0.8764412641309958,12.3,8
9.09190218263864,0.33,0.4,6.85,0.038,39.91193591814702,138.0,0.992,3.03,0.5115522980406189,11.9,7
9.402899179474847,0.22,0.33,6.7,0.036,56.257689494858454,138.0,0.9939,3.2,0.8443387912735544,11.4,6
7.836181680321882,0.16,0.47,1.4,0.029,28.70065675177967,81.0,0.99,3.26,0.5276571963404306,12.2,6
8.750060479694048,0.17,0.4,14.55,0.047,58.842316260834195,156.0,0.99945,3.34,1.0643592040631462,9.1,6
9.264201695795709,0.28,0.78,12.1,0.041,66.42066049536784,161.0,0.99838,2.98,0.49590460965202676,8.7,5
8.359809193228376,0.26,0.46,8.3,0.037,61.33735894156354,173.0,0.99601,3.17,0.3711196998650971,9.3,5
11.882018419719842,0.26,0.53,1.2,0.047,31.250914434574014,109.0,0.9921,3.23,0.4204861548195762,12.5,6
7.279760494279712,0.36,0.38,0.9,0.037,3.7134460703167456,75.0,0.9904,3.28,0.45985707442950735,11.4,4
7.641562879154288,0.18,0.49,4.5,0.047,21.31490867326291,90.0,0.9919,3.27,0.42647231531230245,11.6,6
7.955690512604393,0.14,0.28,7.9,0.057,26.12771264633247,82.0,0.99425,3.26,0.5122531343937193,10.0,6
7.36817613956615,0.26,0.29,1.0,0.042,43.803633603238204,101.0,0.99044,3.36,0.6826943460465196,11.4,7
8.222188076968877,0.46,0.49,7.4,0.052,23.65853090687387,184.0,0.9956,3.11,0.3237993687938423,9.0,5
7.966281186220883,0.31,0.5,5.8,0.038,52.56205482159617,111.0,0.99189,3.18,0.6647512974397728,11.9,7
7.671870329317694,0.16,0.33,1.1,0.057,26.233906262313695,82.0,0.991,3.32,0.3472437393150916,10.9,7
8.772500768618123,0.18,0.39,14.5,0.051,59.96117356010234,156.0,0.99947,3.35,0.9626306810488218,9.1,5
9.243332381044315,0.18,0.29,1.0,0.036,32.41144876261711,101.0,0.99,3.09,0.4252257755971311,11.7,6
9.792390158874205,0.26,0.32,1.2,0.04,32.46432549742318,117.0,0.993,3.21,0.7491909017427241,10.8,5
8.151480559721266,0.38,0.29,2.9,0.035,18.805612179853398,101.0,0.98916,3.04,0.35519447703760737,12.5,6
9.140494232921812,0.19,0.27,11.2,0.061,57.604386061091866,149.0,0.99772,2.99,0.6953513464148481,9.3,6
7.3262610583709895,0.22,0.3,1.3,0.052,52.55264481613347,86.0,0.99069,3.31,0.2658942800742863,11.55,6
8.928364799536888,0.3,0.36,6.8,0.055,55.76138865244171,234.0,0.9972,3.49,0.8557503821033837,10.2,6
8.01602138048144,0.23,0.21,5.1,0.035,36.503916271626935,142.0,0.9942,3.36,0.4036600083205927,10.1,7
8.360492340429637,0.24,0.41,8.7,0.036,36.21755090421711,148.0,0.9952,3.22,0.783724143782061,9.9,6
8.092205807973263,0.19,0.1,1.3,0.046,28.72941332829045,107.0,0.9937,3.29,0.41315692639652735,10.0,5
8.455108096378819,0.2,0.24,6.5,0.044,34.85599585523162,100.0,0.99348,3.12,0.45230621748530053,10.2,6
6.889004716296375,0.46,0.24,4.8,0.042,30.119072725611364,72.0,0.9908,3.29,0.6277749703514226,12.6,6
10.739706137784044,0.24,0.39,10.4,0.044,25.12993968142645,142.0,0.9974,3.2,0.6440087281123811,10.0,6
8.014280939244259,0.39,0.21,1.2,0.041,43.663285384395046,136.0,0.99225,3.15,0.6400088908081645,10.2,5
9.817224949184583,0.25,0.34,11.4,0.04,66.31176408455111,202.0,0.99708,3.11,0.6254378976874114,9.6,6
8.439583239668414,0.32,0.23,3.3,0.026,38.87170707969801,99.0,0.9896,3.1,0.49231438099529445,12.4,6
7.736653748817163,0.24,0.29,13.7,0.035,66.27262882694988,134.0,0.99567,3.17,0.3218659386041832,10.6,6
8.1963827833376,0.16,0.35,1.8,0.042,32.58474014325766,105.0,0.98962,3.19,1.0163121804693462,12.4,7
7.59859622380056,0.28,0.32,2.5,0.042,28.767483301199146,218.5,0.9935,3.27,0.7659840577165397,9.8,5
7.3938706468288515,0.38,0.26,3.5,0.035,47.37831451076408,111.0,0.98872,3.18,0.46557136141739364,13.6,7
7.870453502387099,0.34,0.19,5.8,0.041,27.604934739232085,145.0,0.9943,3.15,0.7073137823161918,9.9,5
7.0472917084525495,0.18,0.3,10.2,0.028,35.13251056615142,131.0,0.9954,3.49,0.5311086172598313,10.8,7
8.103652786400058,0.36,0.16,1.3,0.054,13.823450106488005,107.0,0.99398,3.19,0.5798865015964175,8.5,5
7.816272582651926,0.21,0.29,1.6,0.039,29.904550273803856,92.0,0.99114,3.27,0.7729527203518518,11.2,6
10.169286001702066,0.34,0.29,5.2,0.076,23.67488205753361,92.0,0.99138,2.95,0.47408746209548436,12.5,6
9.600338276421994,0.17,0.27,4.6,0.05,28.636957194687948,98.0,0.99422,3.08,0.45103513261306183,9.5,6
6.887181470577485,0.62,0.33,1.7,0.037,30.07699773599308,118.0,0.98758,3.15,0.5113465140323795,13.55,6
9.029525716975474,0.44,0.37,2.7,0.041,43.87683895224039,128.0,0.9896,3.07,0.7159882399032351,13.5,7
7.616421731223873,0.31,0.3,7.7,0.047,75.04244862440565,206.0,0.995,3.2,0.32522515946774855,9.6,6
7.4529756407696715,0.24,0.33,2.5,0.026,38.8440535584962,85.0,0.99014,3.13,0.5295404350711068,11.3,7
8.207093612309855,0.22,0.23,17.3,0.047,46.16323589100206,118.0,0.99906,3.08,0.6360964344246643,8.8,6
7.475375787805128,0.24,0.27,1.9,0.048,50.014586185242834,170.0,0.9938,3.64,0.6903599135254167,10.0,7
9.809570225017552,0.22,0.26,9.0,0.047,47.36301289432837,132.0,0.997,3.25,0.6079980271735199,10.2,6
8.757596997047509,0.27,0.4,14.0,0.05,79.92282192505067,227.0,0.9979,3.18,0.7470113873301452,9.6,6
7.934719151583019,0.18,0.32,9.6,0.052,30.08786735481909,90.0,0.9963,3.35,0.7102545201854316,9.4,6
8.038124426647807,0.44,0.44,14.4,0.048,36.22604054918062,228.0,0.99955,3.26,0.6651663657807502,8.8,7
8.236407271014423,0.24,0.35,7.7,0.031,45.12093819706866,135.0,0.9938,3.19,0.4438992305707904,10.5,5
8.061810910254058,0.5,0.2,2.4,0.059,23.8037960003692,112.0,0.99314,3.18,0.5589024169925717,9.2,6
10.275945769340769,0.29,0.49,7.1,0.042,27.773442215906176,124.0,0.9944,3.14,0.4854485118095803,10.8,6
7.850967176256699,0.41,0.18,3.5,0.027,28.759376543015193,109.0,0.99018,3.34,0.7892523560878131,12.8,8
7.333013233332627,0.25,0.4,5.7,0.052,69.85935947328184,152.0,0.99398,3.16,1.3026739678484351,10.5,6
11.69939016768803,0.2,0.33,1.7,0.05,34.99654703439052,178.0,0.9954,3.16,0.4482058031870338,9.0,4
7.666729478139454,0.76,0.01,3.2,0.041,22.403698437393388,120.0,0.99026,3.2,1.049997446721595,13.7,7
7.985688426303622,0.31,0.28,2.5,0.039,42.59771800008131,137.0,0.98946,3.22,0.5121719238690043,12.7,6
11.453703083687161,0.27,0.32,1.1,0.031,18.754198006447,151.0,0.9936,3.03,0.3839495476972097,10.6,5
10.029739485353112,0.25,0.13,17.2,0.036,61.23627281829022,219.0,0.9996,2.96,0.44474225210464635,9.7,5
8.364827997444696,0.23,0.26,1.4,0.06,41.237586761111835,154.0,0.9934,3.24,0.49507942296761587,9.5,6
9.192411828754167,0.4,0.41,14.1,0.053,46.32403408179477,194.0,0.99886,3.2,0.7492747752428125,9.4,6
7.8350106219725,0.28,0.35,9.8,0.067,76.20475377676553,180.0,0.9972,3.15,0.7092009697172749,9.0,4
8.06983208157562,0.69,0.09,7.6,0.044,42.57770497949036,144.0,0.9948,3.26,0.4232637010857767,10.1,6
8.599704830077423,0.28,0.3,1.6,0.047,57.604557116834634,132.0,0.9918,3.35,0.6140333183532172,11.1,7
8.526333627835573,0.24,0.33,12.3,0.046,38.71578582873946,145.0,0.9983,3.36,0.6315887267046117,9.5,5
8.289802802996187,0.26,0.46,6.9,0.047,73.65739533807886,183.0,0.99594,3.2,0.7553843964021757,9.3,5
8.945887462746516,0.19,0.39,1.2,0.036,39.94870346823644,85.0,0.9918,3.16,0.6296528465933708,10.5,5
8.106687008837604,0.15,0.25,7.8,0.05,16.321010924036397,68.0,0.99394,3.16,0.6183819058510777,9.9,6
8.99011294059582,0.19,0.28,3.6,0.033,20.00924788715511,78.0,0.993,2.91,1.0058852648787153,11.4,6
9.853096818564753,0.18,0.49,5.2,0.051,45.0630074938601,157.0,0.9953,3.18,0.620838231251962,10.6,6
7.6193644865573225,0.28,0.49,6.8,0.048,76.42629374723032,222.0,0.9953,3.19,0.5407613924704537,9.3,5
8.944469194461396,0.32,0.33,1.4,0.029,36.27309537229451,109.0,0.9902,3.15,0.41118532092448556,12.8,7
8.515964776940791,0.27,0.22,17.8,0.034,19.919106310860965,116.0,0.9989,3.07,0.726229145501399,9.2,5
7.807140838771878,0.35,0.25,18.4,0.051,35.10574235088624,182.0,0.99946,3.13,0.8904136236528024,9.3,6
11.203478158401419,0.32,0.49,1.6,0.05,21.255136085947964,131.0,0.9956,3.13,0.2724382071701751,9.4,5
7.437152184861589,0.26,0.29,5.4,0.046,42.58724471576605,116.0,0.99224,3.24,0.5115301337817392,11.4,6
7.841734281943682,0.35,0.3,5.7,0.035,10.106619854409773,97.0,0.9927,3.27,0.611664716841457,11.0,7
7.859369764069144,0.32,0.5,6.5,0.048,76.15409919035733,186.0,0.9948,3.19,0.5265501223354582,9.6,5
7.4875572676893585,0.28,0.27,2.3,0.051,28.888200460417195,147.0,0.994,3.23,0.9568103673332269,10.3,6
8.443097263772481,0.32,0.18,7.5,0.041,88.84051219599566,223.0,0.9959,3.14,0.4984716966642631,8.9,5
10.569566203268668,0.28,0.34,13.8,0.041,39.93960956275155,161.0,0.9981,3.13,0.4474841469301739,9.9,6
9.443998839147634,0.105,0.34,12.2,0.05,71.28044491198709,146.0,0.9973,3.16,0.5875286912941233,9.0,6
9.300801657190805,0.18,0.72,9.6,0.039,66.27572074909801,151.0,0.99802,3.03,0.48162462638599035,8.9,5
8.629163522676045,0.21,0.74,1.2,0.047,31.252393181446585,111.0,0.9916,3.13,0.4400095968175206,10.7,6
7.261453330418983,0.17,0.3,1.4,0.042,31.337191398881238,119.0,0.9931,3.68,0.8104454115282693,10.5,6
8.923790544507419,0.23,0.28,1.9,0.046,41.393735632833355,103.0,0.98997,3.12,0.2732404730512737,12.0,5
10.154708345149084,0.2,0.36,9.7,0.044,78.75073063727406,162.0,0.997,3.1,0.5903033917374388,10.0,6
8.662122687972623,0.26,0.4,7.5,0.046,56.383088132797205,179.0,0.99583,3.2,0.5612065398221497,9.3,5
8.18455981048315,0.34,0.18,6.4,0.082,58.84882026105041,240.0,0.9971,3.42,0.6488613096416458,9.2,5
9.281933578203962,0.24,0.31,13.1,0.05,32.52322961581764,180.0,0.99884,3.05,0.48903596644684766,9.1,6
9.863348962165302,0.14,0.74,1.2,0.028,37.51761809220523,165.0,0.991,3.08,0.9127451909495583,12.3,6
10.166480182924046,0.27,0.33,1.2,0.05,51.134743462833995,103.0,0.99002,3.0,0.567657908952637,12.4,6
8.911584152005624,0.31,0.5,13.3,0.056,84.84992316067928,195.0,0.9982,3.01,0.7344680597203717,9.2,5
8.49115833677958,0.13,0.37,12.85,0.042,45.016502279810936,105.0,0.99581,3.05,0.7253502148917521,10.7,6
9.005976783737328,0.29,0.4,13.6,0.045,82.41440710821706,231.0,0.9977,3.08,0.6785609405149556,9.6,6
7.219952291796101,0.135,0.3,4.6,0.042,23.74603638579604,101.0,0.9946,3.31,0.3760468646619703,9.3,6
7.773619406736014,0.25,0.23,14.9,0.039,58.696533725814994,142.0,0.99705,3.14,0.3727153951593906,9.7,6
9.459793217335326,0.32,0.37,1.2,0.048,27.32115034950195,184.0,0.9938,3.09,0.5332515877457179,9.3,5
7.646408901498754,0.39,0.24,4.8,0.037,56.28573045419366,138.0,0.99174,3.23,0.30173081059569107,11.2,7
8.985344146430831,0.21,0.34,11.9,0.043,46.20854681946101,213.0,0.9962,3.09,0.5036629929752086,9.6,6
11.825268231528606,0.17,0.55,1.6,0.049,17.50801987125408,94.0,0.9949,3.02,0.6887444035353028,10.3,6
7.756253459826156,0.34,0.28,14.7,0.047,61.16068797263708,198.0,0.9977,3.23,0.5492591392815039,9.5,5
9.268151333150755,0.49,0.24,15.1,0.03,42.466518275260526,153.0,0.9953,3.13,0.6320663520251295,12.0,7
10.121497351129223,0.29,0.49,11.7,0.035,50.156038014113285,131.0,0.9958,3.14,0.36391322217928657,10.8,5
9.797393409921135,0.24,0.18,6.7,0.046,41.26285510000711,160.0,0.9963,3.2,0.7505873182202918,9.8,6
8.677937394240923,0.14,0.49,5.9,0.053,27.554957634506266,118.0,0.9954,3.36,0.46247069030304644,9.4,6
8.15187183527168,0.23,0.37,7.9,0.05,74.87291281931239,150.0,0.99488,2.86,0.575493671549482,9.3,6
9.44083925119225,0.42,0.19,6.9,0.041,77.73890359573925,150.0,0.99508,3.23,0.5268775380937932,10.0,6
